SKU;Variant HS Code
SW11446;87089997
SW11453;84099100
SW11454;84099100
SW11457;87089997
SW11468;87089997
SW11470;87089997
SW11475;87089997
SW11485;87089997
SW11488;87089997
SW11490;87089997
SW11492;87089997
SW11493;87089997
SW11494;87089997
SW11495;87089997
SW11497;87089997
SW11498;87089997
SW11499;87089997
SW11500;87089997
SW11501;87089997
SW11505;87089997
SW11520;87089997
SW11535;87089997
SW11536;87089997
SW11548;87089997
SW11549;87089997
SW11550;87089997
SW11551;87089997
SW11552;87089997
SW11554;87089997
SW11555;87089997
SW11556;87089997
SW11559;87089997
SW11568;87089997
SW11570;87089997
SW11571;87089997
SW11575;87089997
SW11586;87089997
SW11589;87089997
SW11594;87089997
SW11603;87089997
SW11604;87089997
SW11617;87089997
SW11583;87089997
SW11631;87089997
SW11633;87089997
SW11641;87089997
SW11642;87089997
SW11644;87089997
SW11647;87089997
SW11658;87089997
SW11665;87089997
SW11666;87089997
SW11670;87089997
SW11672;87089997
SW11673;87089997
SW11676;87089997
SW11681;87089997
SW11682;87089997
SW11686;87089997
SW11688;87089997
SW11691;87089997
SW11697;87089997
SW11699;87089997
SW11703;87089997
SW11707;87089997
SW11708;87089997
SW11709;87082990
SW11713;87089997
SW11721;87089997
SW11723;87089997
SW11725;87089997
SW11726;87089997
SW11732;87089997
SW11734;87089997
SW11736;87089997
SW11737;87089997
SW11742;87089997
SW11744;87089997
SW11746;87089997
SW11748;87089997
SW11751;87089997
SW11753;87089997
SW11755;87089997
SW11760;87089997
SW11765;87089997
SW11767;87089997
SW11786;87089997
SW11789;87089997
SW11807;48211010
SW11812;48211010
SW11813;87089997
SW11815;87082990
SW11835;87089997
SW11836;87089997
SW11837;87089997
SW11852;87089997
SW11855;87089997
SW11862;87089997
SW11868;87089997
SW11876;87089997
SW11896;87089199
SW11897;87089199
SW11898;85118000
SW11899;85118000
SW11905;87089997
SW11910;87089997
SW11912;87089997
SW11917;48211010
SW11932;87089997
SW11936;87082990
SW11937;87082990
SW11938;87089997
SW11939;87089997
SW11940;87089997
SW11941;87089997
SW11942;87089997
SW11946;87089997
SW11947;87089997
SW11948;87082990
SW11949;87082990
SW11950;87089997
SW11952;87082990
SW11955;87089997
SW11957;87089997
SW11969;87089997
SW11970;87089997
SW11971;87089997
SW11972;87089997
SW11974;87089997
SW11976;87089997
SW11977;87089997
SW11978;87089997
SW11980;87089997
SW11981;87089997
SW11984;87089997
SW11998;87089997
SW12004;87089997
SW12012;87089997
SW12016;87089997
SW12017;87089997
SW12024;87089997
SW12025;87089997
SW12028;87089997
SW12029;87089997
SW12031;87089997
SW12032;87089997
SW12040;87089997
SW12041;87089997
SW12050;87089997
SW12052;87089997
SW12063;87089997
SW12064;87089997
SW12065;87089997
SW12066;87089997
SW12067;87089997
SW12071;87089997
SW12078;87089997
SW12079;87089997
SW12084;87089997
SW12090;87089997
SW12098;87089997
SW12099;87089997
SW12101;87085035
SW12102;85365011
SW12103;87089997
SW12109;87089997
SW12112;87089997
SW12113;87089997
SW12120;40093100
SW12122;87089997
SW12125;40093100
SW12127;40093100
SW12132;84818051
SW12133;87089997
SW12135;87089997
SW12137;39172900
SW12139;87089997
SW12144;87089997
SW12146;87089997
SW12147;87089997
SW12148;87089997
SW12149;85124000
SW12150;85124000
SW12153;87089997
SW12156;40131000
SW12159;87089997
SW12174;87089997
SW12175;87089997
SW12191;85291011
SW12196;85443000
SW12197;87089997
SW12202;87084099
SW12203;73181568
SW12206;87089997
SW12210;83012000
SW12211;87089997
SW12215;87089997
SW12217;87089997
SW12222;87089997
SW12223;87089997
SW12224;87089997
SW12227;87089997
SW12229;87089997
SW12233;87089997
SW12236;87089997
SW12239;87089997
SW12245;87089997
SW12246;87081090
SW12247;87089997
SW12248;87089997
SW12249;87089997
SW12293;87089997
SW12297;87089997
SW12299;87089997
SW12300;87089997
SW12302;87089997
SW12305;87089997
SW12311;87089997
SW12312;87089997
SW12313;87089997
SW12315;87089997
SW12327;87089997
SW12335;87089299
SW12336;87089997
SW12337;73181595
SW12343;87089997
SW12349;87089997
SW12362;87089997
SW12365;87089997
SW12366;87089997
SW12376;87089997
SW12379;87089299
SW12381;87089299
SW12389;87089390
SW12392;87089997
SW12393;87089997
SW12399;87089997
SW12400;87089997
SW12404;39269097
SW12405;39269097
SW12406;39269097
SW12410;87089997
SW12411;87089997
SW12415;73043982
SW12417;87089997
SW12429;87089997
SW12436;87082990
SW12437;87089997
SW12440;87089997
SW12441;87089997
SW12444;87089997
SW12448;87089997
SW12449;87089997
SW12450;87089997
SW12452;87089997
SW12458;87089997
SW12460;87089997
SW12462;87089997
SW12464;87089997
SW12472;87089997
SW12473;87089997
SW12474;87089997
SW12483;87089997
SW12484;87089997
SW12486;87089997
SW12488;87089997
SW12489;87089997
SW12490;87089997
SW12491;87089997
SW12492;87089997
SW12493;87089997
SW12495;87089997
SW12500;87089997
SW12501;87089997
SW12502;87089997
SW12505;87089997
SW12511;87089997
SW12513;87089997
SW12514;87089997
SW12518;87089997
SW12519;87089997
SW12521;87089997
SW12522;87089997
SW12527;87089997
SW12529;87089997
SW12531;87089997
SW12533;87089997
SW12534;87089997
SW12535;87089997
SW12543;87089997
SW12551;87089997
SW12553;87089997
SW12555;87089997
SW12556;87089997
SW12557;87089997
SW12561;87089997
SW12563;87089997
SW12565;87089997
SW12497;87089997
SW12570;87089997
SW12571;87089997
SW12572;87089997
SW12573;87089997
SW12575;87089997
SW12578;87089997
SW12580;87089997
SW12584;87089997
SW12585;87089997
SW12589;87089997
SW12593;87089997
SW12597;87089299
SW12598;87089997
SW12607;87089997
SW12629;87089997
SW12635;87089997
SW12636;87089997
SW12637;87089997
SW12638;87089997
SW12640;87089997
SW12641;87089997
SW12642;87089997
SW12646;87089997
SW12651;87089997
SW12659;87089997
SW12660;87089997
SW12677;87089997
SW12679;87089997
SW12683;87089997
SW12689;87089997
SW12700;87089997
SW12718;87089997
SW12719;87089997
SW12720;87089997
SW12722;87089997
SW12727;87089997
SW12728;87089997
SW12746;87089997
SW12751;87089997
SW12752;87089997
SW12755;87083099
SW12757;87089997
SW12758;87089997
SW12760;87089997
SW12761;87089997
SW12770;87089997
SW12771;87089997
SW12772;87089997
SW12783;
SW12784;87089997
SW12793;87089997
SW12794;87089997
SW12795;87089997
SW12796;87089997
SW12797;87089997
SW12816;40094200
SW12817;87089997
SW12836;83023000
SW12780;87089997
SW12814;87089997
SW12818;87089997
100116;87089997
100144;87089997
100253;87089997
100256;87089499
100265;87089997
100289;87089997
100302;85334090
100310;87089997
100320;87089997
100322;87089997
100340;87089997
100364;87089997
100374;87089997
100379;87089997
100380;87089997
100388;40093100
100390;40093100
100393;40093100
100399;40093100
100404;87089997
100405;40093100
100407;87089997
100414;39172900
100416;87089997
100422;84133080
100426;87089997
100427;87089997
100429;87089235
100443;87088099
100446;87089997
100464;87089997
100486;40169957
100509;87089997
100527;87089997
100501;87089997
100591;87089997
100584;90299000
100497;87089997
100495;87089997
100500;87089997
100499;87089997
100498;87089997
100502;87089997
100583;87089997
100567;39269097
100605;87089997
100609;87089997
100496;87089997
100556;87089997
100649;87089997
100650;87084099
100634;87089997
100628;87089997
100635;87089997
100627;87089997
100623;87089997
100625;87089997
100659;87089997
100668;87089997
100672;87089997
100676;87083099
100704;87089997
100724;87089997
100729;87089997
100741;87089997
100743;87089997
100744;87089997
100768;87089997
100778;87081090
100782;40093100
100784;40093100
100786;40093100
100788;40093100
100790;40093100
100795;40093100
100813;87089997
100819;87089997
100823;87089997
100824;87089997
100840;87089997
100847;87089997
100850;87089997
100867;87089997
100868;87089997
100872;87089997
100883;87089997
100920;87089997
100931;83012000
100932;87089997
100984;87089997
100989;87089997
100998;87089997
100999;87089997
101001;87089997
101004;85443000
101010;87089997
101012;87089997
101013;87089997
101014;87089997
101018;87089997
101021;87089997
101040;87089997
101043;87089997
101125;87083099
101135;87089997
101136;87089997
101139;87089997
101163;87089997
101170;87089997
101184;87089997
101189;87089997
101397;87089997
101455;87089997
101122;40131000
101126;87082990
101157;87089997
101198;84099100
101205;87089499
101207;87089997
101257;87089997
101387;87089997
101402;87089997
101288;87089997
101289;87089997
101295;87089997
101298;87089997
101309;87089997
101338;87089997
101351;40093100
101357;87089997
101367;87089997
100882;83012000
101080;87089997
101475;87089997
101481;87089997
101503;87089997
101532;87089997
101539;87089997
101538;87089997
101547;87089997
101562;87089997
101569;87089997
101600;87089997
101601;87089997
101606;87089997
101611;87089997
101612;87089997
101628;87089997
101645;87089997
101649;87089997
101651;87089997
101654;87089997
101660;87089997
100904;87089997
101679;40131000
101687;87089997
101699;87089997
101700;87089997
101704;87089997
101705;87089997
101710;87089997
101727;87089997
101728;87089997
101733;87089997
101738;87089997
101743;87089997
101744;87089997
101752;87089997
101763;87089997
101780;87089997
101785;87089997
101787;87089997
101790;87089997
101791;87089997
101792;87089997
101795;87089997
101803;87089997
101806;87089997
101850;87089997
101851;87089997
100418;87089199
101841;87089997
101926;87089997
101963;87089997
101966;87089997
101944;87089997
101953;87089997
101985;87089997
101987;87089997
101988;87089997
102021;85122000
102031;87089997
102033;87089997
102035;87089997
102036;87089997
102037;87089997
102043;87089997
102053;87089997
102054;87089997
102073;87089997
102075;87089997
102084;87089997
102088;87089997
102089;87089997
102098;87089997
102100;87089997
102104;87089997
102105;87089997
102109;87089997
102113;83023000
102114;87089997
102131;87089997
102132;87089997
102137;87089997
102145;87089997
102154;87089997
102159;87089997
101813;87089997
102189;87089997
102190;87089997
102194;87089997
102198;87089997
102199;87085035
102200;87089997
102201;87089997
102204;87089997
102207;87089997
102208;87089997
102209;87089997
102213;87089997
102214;87089997
102217;87089997
102219;87089997
102220;87089499
102221;87089499
102226;87088099
102227;87089997
102235;87089997
102236;87089997
102269;87089997
102272;87089997
102297;87089997
102307;87087099
102312;87089997
102321;73202081
102349;87089997
102350;87089997
100566;39269097
101270;87089997
102374;87089997
102429;87089997
102061;87089997
102412;87089997
102459;87089997
102444;87089997
102432;87089997
102446;87089997
102434;87089997
102458;87089997
102457;87089997
102482;87083099
102486;84148011
102483;87083099
102479;87089997
102491;39172900
102490;87082990
102497;87089997
102484;87083099
102485;87083099
102503;87089997
102498;87089997
102437;87089997
102438;87089997
102500;87089997
102522;87089997
102521;87089997
102547;87089997
102538;87089997
102537;87089997
102564;87089997
102581;87089997
102577;40169300
102565;87089997
102602;87089997
102603;87089997
102604;87089997
102605;87089997
102407;87089997
102472;87089997
102474;87089997
102610;87089997
102615;87089997
102618;87089499
102635;87089997
102641;87089997
102653;87082990
102670;87089997
102672;87089997
102674;87089997
102691;84145925
102707;87089997
102716;87089997
102717;87089997
102720;87089997
102721;87089997
102724;87089997
102734;87089997
102736;87089997
102738;87089997
102740;87089997
102742;84099100
102757;87089997
102759;87089997
102761;87089997
102763;87089997
102765;87089997
102770;87089997
102772;83023000
102773;87089997
102794;87089997
102809;87089997
102816;87089997
102817;87089997
102818;84099100
102825;87089997
102829;87089997
102830;87089997
102808;87089997
100326;39269097
100510;87089997
100511;87089997
100512;87089997
100513;87089997
100514;87089997
100518;87089997
102723;87089997
101086;87089997
102842;87089997
102854;87089997
102857;87089997
102866;73181595
102867;87089997
102895;87089997
102909;87082990
102914;87089997
102915;87089997
102923;87089997
102965;87089997
102966;87089997
102973;87089997
102975;87089997
102992;87089997
103003;87089997
103005;87089997
100732;40093100
103038;87089997
103039;87089997
103062;87089997
103078;87082990
103079;87089997
103102;87089997
103104;87089997
102562;87089997
102908;87082990
103063;87089997
103124;87089997
103116;87089997
103146;39269097
103151;87089997
103152;87089997
103163;87089997
103164;87089997
103174;87082990
103190;87089997
103201;39174000
103204;40093100
103220;87089997
103224;87089997
103227;84835080
103228;84835080
103229;84099100
103235;87089997
102875;87089997
102930;87089997
102873;87089997
102941;87089997
102944;87089997
102946;87089997
102951;87089997
103002;87089997
103236;87089997
103238;87089997
103244;87089997
103245;87089997
103246;87089997
103247;87089997
103276;87089997
103278;87082990
103279;87082990
103281;87082990
103282;87082990
103286;87089997
103287;87089997
103288;87089997
103294;87089997
103310;84195080
103316;87089997
103328;87089997
103336;87089997
103340;87089997
103341;87088099
103349;87089997
103361;87082990
103364;87089997
103366;87089997
103370;87089997
103372;84133080
103373;87089997
103374;73043982
103375;73043982
103377;73043982
103379;87089997
103382;87089997
103384;40093100
103391;87089997
100793;40093100
101255;87089997
102433;73043982
102487;87089997
102620;87089997
102805;87089997
103399;87082990
103401;87082990
103406;87082990
103407;87082990
103408;87089997
103417;84099100
103426;87089997
103439;87089997
103444;87082990
103455;87081090
103461;87089997
103462;87082990
103475;87089997
103478;87089997
103487;87089997
103493;87089997
103393;87089997
103500;83023000
103504;87089997
103511;87089997
103513;87089997
103519;87089235
103520;87089235
103522;87089997
103523;87089997
103526;87089997
103535;87089997
103538;87089997
103550;87082990
103547;73043982
103554;87089997
103561;87082990
103562;87089997
103566;87082990
103580;87089997
103569;85369095
103607;87089997
103622;87089997
103635;87089997
103637;87089997
103707;87089997
103713;87089997
103695;87089997
103698;87089997
103701;87089997
103726;87089997
100957;87089997
100972;87089997
100973;87089997
100974;87089997
100976;87089997
101404;87089997
101408;87089997
101409;87089997
101410;87089997
101412;87089997
101415;87089997
101419;87089997
101429;87089997
101430;87089997
101435;87089997
101438;87089997
101439;87089997
103154;87089997
103155;87089997
103621;87089997
103647;87089997
103689;87089997
103732;87082990
103756;87089997
103763;87089997
103766;87089997
103298;87089997
103717;87089997
103767;87089997
103769;87089997
103770;87089997
103780;87089997
103781;87089997
103795;87089997
101238;87089997
101287;87089997
102106;87089997
102116;87089997
102273;87089997
102277;87089997
102291;87089997
102619;87089997
102779;87089997
103017;87089997
103335;87089997
103579;87089997
103589;87089997
103590;87089997
103591;87089997
103804;87089997
103805;87082990
SW10171;87089997
SW10193;40131000
SW10194;87084099
SW10195;87089997
SW10196;87084099
SW10204;87089997
SW10212;87089997
SW10213;87089997
SW10214;87089997
SW10215;87089997
SW10229;87089997
SW10242;87084099
SW10244;87089997
SW10255;87089997
SW10269;87089997
SW10271;87089997
SW10272;87089997
SW10276;87089997
SW10284;87089997
SW10288;87089997
SW10290;39172900
SW10309;87089997
SW10310;87089997
SW10312;87089997
SW10222;87089997
103627;87089997
SW10293;87089997
SW10296;87089997
SW10302;87089997
SW10317;90329000
SW10318;87089997
SW10319;87089997
SW10320;87089997
SW10325;40169957
SW10330;87089997
SW10331;87089997
SW10333;87089997
SW10346;87089997
SW10347;87082990
SW10373;39269097
SW10374;39269097
SW10375;87084099
SW10378;87089997
SW10391;87089997
SW10393;87089997
SW10399;87089997
SW10403;87089997
SW10405;87089997
SW10417;87089997
SW10419;87089997
SW10421;87089997
SW10425;87089997
SW10426;87089997
SW10427;87089997
SW10428;87089997
SW10430;87089997
SW10433;87089997
SW10434;87089997
SW10438;87089997
SW10439;87089997
SW10441;87089997
SW10450;87089997
SW10457;87089997
SW10458;87089997
SW10463;87089997
SW10468;87083099
SW10474;87089997
SW10475;87089997
SW10478;87089997
SW10479;87089997
SW10481;84099100
SW10485;87089997
SW10486;87089997
SW10490;87089997
SW10493;87089997
SW10496;87089997
SW10497;87089997
SW10500;40131000
SW10503;87089997
SW10506;87089997
SW10508;87089997
SW10513;87089997
SW10514;87089997
SW10515;87089997
SW10392;87089997
SW10411;87089997
SW10414;87089997
SW10453;87089997
SW10516;87089997
SW10524;87089997
SW10525;87089997
SW10536;87087099
SW10546;87089997
SW10547;87089997
SW10548;87089997
SW10549;87089997
SW10555;87089997
SW10557;87089997
SW10558;87089997
SW10560;87089997
SW10561;87089997
SW10573;84841000
SW10574;87089997
SW10577;87089997
SW10579;87089997
SW10585;87089997
SW10586;87089997
SW10604;87089997
SW10608;73209090
SW10611;87089997
SW10617;87089997
SW10620;87089997
SW10622;87089997
SW10623;87089997
SW10629;87089997
SW10631;87089997
SW10646;87089997
SW10654;87089997
SW10657;87089997
SW10658;87089997
SW10659;40169957
SW10661;87089997
SW10662;87089997
SW10670;87089997
SW10672;90278990
SW10677;40131000
SW10679;87089997
SW10682;87089997
SW10683;87089997
SW10684;87089997
SW10687;87089997
SW10692;40169100
SW10718;87089997
SW10719;87089997
SW10734;87089997
SW10737;87089997
SW10738;87089390
SW10556;87089997
SW10632;87089997
SW10633;87089997
SW10634;87089997
SW10741;87089997
SW10743;87089997
SW10763;87089235
SW10765;87089997
SW10770;87089997
SW10772;87089997
SW10787;87089997
SW10792;87089997
SW10793;87089997
SW10794;87089997
SW10795;87089997
SW10798;87089997
SW10800;87089997
SW10801;87089997
SW10805;87089997
SW10806;87089997
SW10809;85113000
SW10810;87089997
SW10815;85113000
SW10817;87089997
SW10818;87089997
SW10819;87089997
SW10820;85392290
SW10825;87089997
SW10837;87089997
SW10838;87089997
SW10842;87089997
SW10846;87089997
SW10871;87089997
SW10886;87089997
SW10901;87089997
SW10902;87089997
SW10903;87089997
SW10904;87089997
SW10905;87089997
SW10907;87089997
SW10918;87089997
SW10920;87089997
SW10924;87089997
SW10925;87089997
SW10930;87089997
SW10934;87089997
SW10935;87089997
SW10941;87089997
SW10946;87089997
SW10947;87089997
SW10959;87089997
SW10960;87089997
SW10971;87089997
SW10974;87089997
SW10978;87089997
SW10982;87089997
SW10829;87089997
SW10984;87089997
SW10988;87089997
SW11003;87084099
SW11012;87089997
SW11013;87089997
SW11021;87089997
SW11022;87089997
SW11023;87089997
SW11029;87089997
SW11031;87089997
SW11032;87089997
SW11033;87089997
SW11034;87089997
SW11035;87089997
SW11044;87089997
SW11054;87089997
SW11057;87089997
SW11058;87089997
SW11061;87089997
SW11064;87089997
SW11069;87089997
SW11108;87089997
SW11110;87089997
SW11117;87089997
SW11125;87089997
SW11152;87089997
SW11156;87089997
SW11157;87089997
SW11159;87089997
SW11163;87089997
SW11164;87089997
SW11167;87089997
SW11170;87089997
SW11180;87089997
SW11182;87089997
SW11184;87089997
SW11189;87089997
SW11190;87089997
SW11194;87089997
SW11208;87089997
SW11209;87089997
SW11215;87089997
SW11230;40069000
SW11231;87089997
SW11234;39172900
SW11241;87089997
SW11249;87089997
SW11274;87089997
SW11276;87089997
SW11277;87089997
SW11307;87089997
SW10987;87089997
SW11309;87089997
SW11323;87089997
SW11325;87089997
SW11326;87089997
SW11327;87089997
SW11337;87089997
SW11340;83023000
SW11344;87089997
SW11367;87089997
SW11368;87089997
SW11379;87089997
SW11386;87089997
SW11387;87089997
SW11388;87089997
SW11394;87089997
SW11402;87089997
SW11413;87089997
SW11416;87089997
SW11422;84212300
SW11431;87089997
SW11438;87089997
SW11442;85122000
SW11444;48211010
SW11459;87089997
SW11460;87089997
SW11463;87089997
SW11464;87089997
SW11465;87089997
SW11469;87089997
SW11478;87089997
SW11480;87089997
SW11481;87089997
SW11487;87089997
SW11489;87089997
SW11509;87089997
SW11510;87089997
SW11518;87089997
SW11539;87089997
SW11553;87089997
SW11558;87089997
SW11561;87089997
SW11562;87089997
SW11566;87089997
SW11567;87089997
SW11569;87089997
SW11578;87089997
SW11576;87089997
SW11579;87089997
SW11582;87089997
SW11584;87089997
SW11626;87089997
SW11629;87089997
SW11634;87089997
SW11635;87082990
SW11636;87089997
SW11667;87089997
SW11675;87089997
SW11683;87089997
SW11685;87089997
SW11687;87089997
SW11694;87089997
SW11695;40169300
SW11714;87089997
SW11716;87089997
SW11717;87089997
SW11719;87089997
SW11720;87089997
SW11722;87089997
SW11724;87089997
SW11729;87089997
SW11733;87089997
SW11740;87089997
SW11741;87089997
SW11743;87089997
SW11752;87089997
SW11754;87089997
SW11756;87089997
SW11781;87089997
SW11785;87089997
SW11800;87089997
SW11808;48211010
SW11816;87089997
SW11818;87089997
SW11819;87089997
SW11820;87089997
SW11858;87089997
SW11860;87089997
SW11911;87089997
SW11913;87089997
SW11915;87089997
SW11916;87089997
SW11920;87089997
SW11922;84137035
SW11923;87089997
SW11924;87089997
SW11925;87089997
SW11926;87089997
SW11928;87082990
SW11929;87089997
SW11930;87089997
SW11931;87089997
SW11933;87082990
SW11934;87089997
SW11935;87089997
SW11944;87089997
SW11953;87082990
SW11960;87089997
SW11966;87089997
SW11997;87089997
SW12003;87089997
SW12011;87089997
SW12020;87084099
SW12022;39269097
SW12023;39269097
SW12026;87084099
SW12027;87084099
SW12030;87089997
SW12075;87089997
SW12100;87084099
SW12110;87089997
SW12152;85124000
SW12192;83023000
SW12201;85119000
SW12207;87089997
SW12208;87089997
SW12226;87089997
SW12228;87089997
SW12230;87089997
SW12238;87089997
SW12258;87089997
SW12265;87089997
SW12270;87089997
SW12276;87089997
SW12277;87089997
SW12278;87089997
SW12281;87089997
SW12296;87089997
SW12303;87089997
SW12304;87089997
SW12316;87089997
SW12317;87089997
SW12338;73181692
SW12342;87089997
SW12347;87082990
SW12348;87082990
SW12352;87089997
SW12385;87083091
SW12386;87083091
SW12394;87089997
SW12395;87089997
SW12396;87089997
SW12397;87089997
SW12398;87089997
SW12403;87082990
SW12409;40169957
SW12453;87089997
SW12457;87089997
SW12459;87089997
SW12465;87089997
SW12466;87089997
SW12469;87089997
SW12470;87089997
SW12471;87089997
SW12479;87089997
SW12487;87089997
SW12494;87089997
SW12499;87089997
SW12503;87089997
SW12506;87089997
SW12509;87089997
SW12517;87089997
SW12524;87089997
SW12528;87089997
SW12530;87089997
SW12536;87089997
SW12541;87089997
SW12542;87089997
SW12544;87089997
SW12546;87089997
SW12552;87089997
SW12558;87089997
SW12562;87089997
SW12567;87089997
SW12568;87089997
SW12577;87089997
SW12579;87089997
SW12582;87089997
SW12586;87089997
SW12588;87089997
SW12590;87089997
SW12591;87089997
SW12596;87089997
SW12599;87089997
SW12602;87089997
SW12604;87089997
SW12606;87089997
SW12610;87089997
SW12611;87089997
SW12523;87089997
SW12612;87089997
SW12615;87089997
SW12620;87089997
SW12624;87089997
SW12625;87089997
SW12626;87089997
SW12627;87089997
SW12628;87089997
SW12630;87089997
SW12632;87089997
SW12634;87089997
SW12639;87089997
SW12643;87089997
SW12645;87089997
SW12714;87089997
SW12723;87089997
SW12729;87089997
SW12730;87089997
SW12731;87089997
SW12736;87089997
SW12747;87089997
SW12762;87089997
SW12765;87089997
SW12766;87089997
SW12767;87089997
SW12769;87089997
SW12782;87089997
100105;87082990
100106;87082990
100171;87089997
100185;87089997
100188;87089997
100192;87089997
100200;87089997
100207;87089997
100218;87089997
100249;87089997
100268;87089997
100308;87089997
100312;87089997
100325;87089997
100327;87089997
100341;87089997
100348;87089997
100349;87089997
100355;87089997
100363;87089997
100367;90278990
100372;87089997
100383;87089997
100384;40093100
100387;40093100
100397;87089997
100411;87089997
100412;87089997
100415;87089997
100421;84133080
100423;87089997
100424;87089997
100428;87089997
100430;87089235
100434;73043982
100435;87089997
100449;87089997
100453;87089997
100483;87089997
100507;87089997
100508;87089997
100522;87089997
100523;40069000
100572;87082990
100541;87089997
100560;87089997
100540;87089997
100576;87089997
100615;87089997
100555;87089997
100571;87089997
100601;87089997
100542;87089997
100547;87089997
100608;87089997
100551;84099100
100565;87089997
100543;87089997
100538;87089997
100575;87089997
100587;87089997
100561;87089997
100563;87089997
100611;87089997
100639;39235090
100636;87089997
100637;40169300
100632;87089997
100644;87089997
100647;87089997
100630;87089997
100622;87089997
100616;87089997
100621;87089997
100653;87089997
100657;87089997
100661;87089997
100665;87089997
100682;87089997
100683;87089997
100685;87082990
100686;87089997
100694;87089997
100695;87089997
100707;87089997
100709;87089997
100713;87089997
100714;87089997
100716;87089997
100718;87089997
100721;87089997
100722;87089997
100723;87089997
100726;87089997
100727;87089997
100740;87089997
100742;87089997
100745;87089997
100752;87089997
100753;87089997
100754;87089997
100759;87089997
100764;87089997
100767;87089997
100771;87089997
100772;87089997
100779;87081090
100789;87089997
100816;87089997
100818;87089997
100820;87089997
100826;87089997
100827;87089997
100845;87089997
100849;87089997
100852;87089997
100866;87089997
100870;87089997
100874;87089997
100884;87089997
100885;87089997
100889;84099100
100892;87089997
100896;87082990
100902;87089997
100926;90278990
101002;87089997
101003;87089997
101032;87083099
101033;87089997
101036;87082990
101041;87089997
101049;87089997
101075;87089997
101077;87089997
101090;87089997
101118;87089997
101137;87089997
101147;87089997
101154;87089997
101172;87089997
101173;87089997
101174;87089997
101188;87089997
101067;87089997
101101;87089997
101121;73043982
101123;40131000
101134;87089997
101141;87089997
101150;87089997
101156;87089997
101169;87084099
101193;87089997
101194;87089997
101200;90278990
101201;87089997
101202;87089997
101208;87089997
101217;85122000
101218;87089997
101227;87087099
101232;87089997
101241;87089997
101247;40169957
101251;87089997
101253;87089997
101268;39173900
101393;87089997
101450;87089997
101293;87089997
101296;87089997
101300;87089997
101305;87089997
101307;87089997
101308;87089997
101313;87089997
101327;87089997
101328;87089997
101330;87089997
101337;87089997
101345;87089997
101362;87089997
101377;87089997
100285;87089997
100290;87089997
100936;87089997
101453;87089997
101464;87089997
101466;87089997
101462;87089997
101474;87089997
101524;87089997
101485;87089997
101487;87089997
101489;87089997
101490;87089997
101492;87089997
101498;87089997
101499;87089997
101518;87082990
101519;87082990
101520;87089997
101509;87089997
101511;87089997
101517;87089997
101527;87089997
101530;87089997
101540;87089997
101544;87089997
101551;87089997
101559;87089997
101560;87089997
101572;87089997
101579;87089997
101583;87089997
101584;87089997
101587;87089997
101589;87089997
101618;87089997
101623;84099100
101624;87089997
101625;87089997
101630;87089997
101639;87089997
101647;87089997
101652;87089997
101653;87089997
101659;87089997
101661;87089997
101662;87089997
101665;87089997
101666;87089997
101302;87089997
101667;87089997
101685;87089997
101686;87089997
101706;87088099
101717;87089997
101719;87089997
101726;87089997
101735;87089997
101749;87089997
101750;87089997
101762;87089997
101778;87089997
101779;87089997
101786;87089997
101799;87089997
101804;87089997
101599;87089997
101816;87082990
101817;87089997
101818;87089997
101821;87089997
100313;87089997
101839;87089997
100925;87089997
101867;87089997
101891;87089997
101912;87089997
101913;87089997
101914;87089997
100965;87089199
101854;87089997
101917;87089997
101921;87084099
101927;87089997
101928;87089997
101932;87089997
101933;87089997
101957;87085035
101967;87089997
101941;87089997
101942;87089390
101950;87089997
101951;87089997
101989;87089997
101990;87089997
101992;87089997
101999;87089997
102006;87089997
102011;87089997
102014;87089997
102022;85122000
102024;87089997
102055;87089997
102056;87089997
102057;87089997
102076;87089997
102090;87089997
102093;87089997
102094;87089997
102095;87089997
102099;87089997
102101;87089997
102103;87089997
102115;87089997
102118;87089997
102138;39172900
102149;87089997
102155;87089997
102157;87089997
102168;85122000
102172;87089997
102177;87089997
102185;87089997
102186;87082990
102191;87089997
102195;87089997
102196;87089997
102210;87089997
102211;87089997
102212;87089997
102215;87089997
102222;87089997
102229;87089997
102232;87089997
102234;40169957
102256;87089997
102257;87089997
102262;87089997
102264;87089997
102265;87089997
102303;87087099
102308;87087099
102309;87089997
102310;87089997
102311;87089997
102313;87089997
102320;73202081
102336;87089997
102352;87082990
102357;87089997
102369;87089997
102370;87089997
100368;87089997
102410;87089997
102413;87089997
102420;87089997
102421;87084099
102428;87089997
102450;87089997
100504;87089997
102460;87089997
102466;87089997
102467;87089997
102414;87089997
102445;87089997
102488;39172900
102480;87089997
102495;87089997
102496;87089997
102501;87089997
102436;87089997
101029;87089997
102333;87089997
102504;87089997
101028;87082990
102517;87089997
102510;87089997
102518;87089997
102516;85124000
102523;87089997
102520;87089997
102535;87089997
102531;87089997
102541;87089997
102550;87089997
102549;87089997
102551;87089997
102560;87085035
102553;87089997
102580;87089997
102575;40169300
102578;87089997
102574;87089997
102587;87082990
102609;87089997
102611;87089997
102613;87089997
102616;87089997
102617;87089997
102623;87084099
102626;84137035
102627;87089997
102631;87089997
102632;87089997
102637;87082990
102638;87089997
102640;87089997
102643;87089997
102645;87082990
102646;87082990
102648;87082990
102649;87089997
102654;87082990
102656;87082990
102657;87082990
102658;87082990
102661;87082990
